date,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_holiday,days_to_nearest_holiday,season,is_flu_season,flu_activity_index,is_allergy_season,baidu_flu_index,is_vbp_period,days_since_vbp1,days_since_vbp2
2023-03-18,2023,3,18,5,11,1,1,0,18,spring,1,5.55,1,4844,1,655,-1
2023-03-19,2023,3,19,6,11,1,1,0,17,spring,1,5.31,1,4813,1,656,-1
2023-03-20,2023,3,20,0,12,1,0,0,16,spring,1,4.31,1,3591,1,657,-1
2023-03-21,2023,3,21,1,12,1,0,0,15,spring,1,5.0,1,4018,1,658,-1
2023-03-22,2023,3,22,2,12,1,0,0,14,spring,1,2.96,1,3039,1,659,-1
2023-03-23,2023,3,23,3,12,1,0,0,13,spring,1,5.26,1,4706,1,660,-1
2023-03-24,2023,3,24,4,12,1,0,0,12,spring,1,3.98,1,3917,1,661,-1
2023-03-25,2023,3,25,5,12,1,1,0,11,spring,1,3.81,1,3274,1,662,-1
2023-03-26,2023,3,26,6,12,1,1,0,10,spring,1,5.66,1,5131,1,663,-1
2023-03-27,2023,3,27,0,13,1,0,0,9,spring,1,7.4,1,6797,1,664,-1
2023-03-28,2023,3,28,1,13,1,0,0,8,spring,1,6.72,1,5962,1,665,-1
2023-03-29,2023,3,29,2,13,1,0,0,7,spring,1,3.14,1,3066,1,666,-1
2023-03-30,2023,3,30,3,13,1,0,0,6,spring,1,3.97,1,3682,1,667,-1
2023-03-31,2023,3,31,4,13,1,0,0,5,spring,1,6.75,1,5590,1,668,-1
2023-04-01,2023,4,1,5,13,2,1,0,4,spring,0,0.25,1,968,1,669,-1
2023-04-02,2023,4,2,6,13,2,1,0,3,spring,0,0.52,1,793,1,670,-1
2023-04-03,2023,4,3,0,14,2,0,0,2,spring,0,0.8,1,1239,1,671,-1
2023-04-04,2023,4,4,1,14,2,0,0,1,spring,0,0.25,1,389,1,672,-1
2023-04-05,2023,4,5,2,14,2,0,1,0,spring,0,0.64,1,774,1,673,-1
2023-04-06,2023,4,6,3,14,2,0,0,1,spring,0,0.12,1,883,1,674,-1
2023-04-07,2023,4,7,4,14,2,0,0,2,spring,0,0.38,1,737,1,675,-1
2023-04-08,2023,4,8,5,14,2,1,0,3,spring,0,0.72,1,1363,1,676,-1
2023-04-09,2023,4,9,6,14,2,1,0,4,spring,0,0.03,1,506,1,677,-1
2023-04-10,2023,4,10,0,15,2,0,0,5,spring,0,0.76,1,738,1,678,-1
2023-04-11,2023,4,11,1,15,2,0,0,6,spring,0,0.59,1,1153,1,679,-1
2023-04-12,2023,4,12,2,15,2,0,0,7,spring,0,0.8,1,1021,1,680,-1
2023-04-13,2023,4,13,3,15,2,0,0,8,spring,0,0.68,1,1184,1,681,-1
2023-04-14,2023,4,14,4,15,2,0,0,9,spring,0,1.09,1,1378,1,682,-1
2023-04-15,2023,4,15,5,15,2,1,0,10,spring,0,0.65,1,707,1,683,-1
2023-04-16,2023,4,16,6,15,2,1,0,11,spring,0,0.45,1,889,1,684,-1
2023-04-17,2023,4,17,0,16,2,0,0,12,spring,0,0.64,1,1454,1,685,-1
2023-04-18,2023,4,18,1,16,2,0,0,13,spring,0,0.8,1,1235,1,686,-1
2023-04-19,2023,4,19,2,16,2,0,0,12,spring,0,0.62,1,983,1,687,-1
2023-04-20,2023,4,20,3,16,2,0,0,11,spring,0,0.61,1,1207,1,688,-1
2023-04-21,2023,4,21,4,16,2,0,0,10,spring,0,0.35,1,820,1,689,-1
2023-04-22,2023,4,22,5,16,2,1,0,9,spring,0,0.36,1,2793,1,690,-1
2023-04-23,2023,4,23,6,16,2,1,0,8,spring,0,0.1,1,358,1,691,-1
2023-04-24,2023,4,24,0,17,2,0,0,7,spring,0,1.23,1,1531,1,692,-1
2023-04-25,2023,4,25,1,17,2,0,0,6,spring,0,0.15,1,829,1,693,-1
2023-04-26,2023,4,26,2,17,2,0,0,5,spring,0,0.35,1,613,1,694,-1
2023-04-27,2023,4,27,3,17,2,0,0,4,spring,0,0.34,1,1058,1,695,-1
2023-04-28,2023,4,28,4,17,2,0,0,3,spring,0,0.92,1,1219,1,696,-1
2023-04-29,2023,4,29,5,17,2,1,0,2,spring,0,0.49,1,718,1,697,-1
2023-04-30,2023,4,30,6,17,2,1,0,1,spring,0,1.05,1,1539,1,698,-1
2023-05-01,2023,5,1,0,18,2,0,1,0,spring,0,0.36,1,729,1,699,-1
2023-05-02,2023,5,2,1,18,2,0,0,1,spring,0,0.7,1,1212,1,700,-1
2023-05-03,2023,5,3,2,18,2,0,0,2,spring,0,0.3,1,681,1,701,-1
2023-05-04,2023,5,4,3,18,2,0,0,3,spring,0,1.37,1,1586,1,702,-1
2023-05-05,2023,5,5,4,18,2,0,0,4,spring,0,0.17,1,737,1,703,-1
2023-05-06,2023,5,6,5,18,2,1,0,5,spring,0,0.71,1,1127,1,704,-1
2023-05-07,2023,5,7,6,18,2,1,0,6,spring,0,0.83,1,763,1,705,-1
2023-05-08,2023,5,8,0,19,2,0,0,7,spring,0,0.75,1,875,1,706,-1
2023-05-09,2023,5,9,1,19,2,0,0,8,spring,0,0.53,1,1113,1,707,-1
2023-05-10,2023,5,10,2,19,2,0,0,9,spring,0,0.55,1,916,1,708,-1
2023-05-11,2023,5,11,3,19,2,0,0,10,spring,0,0.62,1,888,1,709,-1
2023-05-12,2023,5,12,4,19,2,0,0,11,spring,0,0.55,1,666,1,710,-1
2023-05-13,2023,5,13,5,19,2,1,0,12,spring,0,0.95,1,1042,1,711,-1
2023-05-14,2023,5,14,6,19,2,1,0,13,spring,0,1.4,1,1212,1,712,-1
2023-05-15,2023,5,15,0,20,2,0,0,14,spring,0,0.4,1,799,1,713,-1
2023-05-16,2023,5,16,1,20,2,0,0,15,spring,0,0.11,1,466,1,714,-1
2023-05-17,2023,5,17,2,20,2,0,0,16,spring,0,0.57,1,761,1,715,-1
2023-05-18,2023,5,18,3,20,2,0,0,17,spring,0,1.53,1,1709,1,716,-1
2023-05-19,2023,5,19,4,20,2,0,0,18,spring,0,0.31,1,821,1,717,-1
2023-05-20,2023,5,20,5,20,2,1,0,19,spring,0,1.19,1,1871,1,718,-1
2023-05-21,2023,5,21,6,20,2,1,0,20,spring,0,1.2,1,1161,1,719,-1
2023-05-22,2023,5,22,0,21,2,0,0,21,spring,0,0.4,1,1052,1,720,-1
2023-05-23,2023,5,23,1,21,2,0,0,22,spring,0,0.8,1,1338,1,721,-1
2023-05-24,2023,5,24,2,21,2,0,0,23,spring,0,1.19,1,1293,1,722,-1
2023-05-25,2023,5,25,3,21,2,0,0,24,spring,0,0.46,1,911,1,723,-1
2023-05-26,2023,5,26,4,21,2,0,0,25,spring,0,0.53,1,830,1,724,-1
2023-05-27,2023,5,27,5,21,2,1,0,26,spring,0,0.39,1,850,1,725,-1
2023-05-28,2023,5,28,6,21,2,1,0,25,spring,0,0.23,1,990,1,726,-1
2023-05-29,2023,5,29,0,22,2,0,0,24,spring,0,0.37,1,914,1,727,-1
2023-05-30,2023,5,30,1,22,2,0,0,23,spring,0,0.16,1,729,1,728,-1
2023-05-31,2023,5,31,2,22,2,0,0,22,spring,0,0.61,1,904,1,729,-1
2023-06-01,2023,6,1,3,22,2,0,0,21,summer,0,0.32,0,461,1,730,-1
2023-06-02,2023,6,2,4,22,2,0,0,20,summer,0,0.68,0,1006,1,731,-1
2023-06-03,2023,6,3,5,22,2,1,0,19,summer,0,0.04,0,773,1,732,-1
2023-06-04,2023,6,4,6,22,2,1,0,18,summer,0,0.72,0,770,1,733,-1
2023-06-05,2023,6,5,0,23,2,0,0,17,summer,0,0.9,0,1009,1,734,-1
2023-06-06,2023,6,6,1,23,2,0,0,16,summer,0,0.0,0,525,1,735,-1
2023-06-07,2023,6,7,2,23,2,0,0,15,summer,0,0.73,0,891,1,736,-1
2023-06-08,2023,6,8,3,23,2,0,0,14,summer,0,1.04,0,1175,1,737,-1
2023-06-09,2023,6,9,4,23,2,0,0,13,summer,0,0.16,0,547,1,738,-1
2023-06-10,2023,6,10,5,23,2,1,0,12,summer,0,1.2,0,1189,1,739,-1
2023-06-11,2023,6,11,6,23,2,1,0,11,summer,0,0.75,0,906,1,740,-1
2023-06-12,2023,6,12,0,24,2,0,0,10,summer,0,0.35,0,918,1,741,-1
2023-06-13,2023,6,13,1,24,2,0,0,9,summer,0,0.58,0,702,1,742,-1
2023-06-14,2023,6,14,2,24,2,0,0,8,summer,0,0.8,0,821,1,743,-1
2023-06-15,2023,6,15,3,24,2,0,0,7,summer,0,0.63,0,876,1,744,-1
2023-06-16,2023,6,16,4,24,2,0,0,6,summer,0,0.79,0,1282,1,745,-1
2023-06-17,2023,6,17,5,24,2,1,0,5,summer,0,0.27,0,675,1,746,-1
2023-06-18,2023,6,18,6,24,2,1,0,4,summer,0,0.66,0,936,1,747,-1
2023-06-19,2023,6,19,0,25,2,0,0,3,summer,0,0.09,0,582,1,748,-1
2023-06-20,2023,6,20,1,25,2,0,0,2,summer,0,0.56,0,1853,1,749,-1
2023-06-21,2023,6,21,2,25,2,0,0,1,summer,0,0.27,0,819,1,750,-1
2023-06-22,2023,6,22,3,25,2,0,1,0,summer,0,0.34,0,845,1,751,-1
2023-06-23,2023,6,23,4,25,2,0,0,1,summer,0,1.04,0,1254,1,752,-1
2023-06-24,2023,6,24,5,25,2,1,0,2,summer,0,0.99,0,1495,1,753,-1
2023-06-25,2023,6,25,6,25,2,1,0,3,summer,0,0.82,0,930,1,754,-1
2023-06-26,2023,6,26,0,26,2,0,0,4,summer,0,0.21,0,891,1,755,-1
2023-06-27,2023,6,27,1,26,2,0,0,5,summer,0,0.49,0,920,1,756,-1
2023-06-28,2023,6,28,2,26,2,0,0,6,summer,0,1.04,0,1262,1,757,-1
2023-06-29,2023,6,29,3,26,2,0,0,7,summer,0,0.65,0,1017,1,758,-1
2023-06-30,2023,6,30,4,26,2,0,0,8,summer,0,1.43,0,1627,1,759,-1
2023-07-01,2023,7,1,5,26,3,1,0,9,summer,0,0.74,0,1337,1,760,-1
2023-07-02,2023,7,2,6,26,3,1,0,10,summer,0,0.67,0,820,1,761,-1
2023-07-03,2023,7,3,0,27,3,0,0,11,summer,0,0.49,0,738,1,762,-1
2023-07-04,2023,7,4,1,27,3,0,0,12,summer,0,0.65,0,1226,1,763,-1
2023-07-05,2023,7,5,2,27,3,0,0,13,summer,0,0.55,0,817,1,764,-1
2023-07-06,2023,7,6,3,27,3,0,0,14,summer,0,0.85,0,1364,1,765,-1
2023-07-07,2023,7,7,4,27,3,0,0,15,summer,0,0.94,0,1595,1,766,-1
2023-07-08,2023,7,8,5,27,3,1,0,16,summer,0,0.32,0,673,1,767,-1
2023-07-09,2023,7,9,6,27,3,1,0,17,summer,0,0.12,0,733,1,768,-1
2023-07-10,2023,7,10,0,28,3,0,0,18,summer,0,0.0,0,269,1,769,-1
2023-07-11,2023,7,11,1,28,3,0,0,19,summer,0,0.78,0,1277,1,770,-1
2023-07-12,2023,7,12,2,28,3,0,0,20,summer,0,0.2,0,702,1,771,-1
2023-07-13,2023,7,13,3,28,3,0,0,21,summer,0,0.0,0,595,1,772,-1
2023-07-14,2023,7,14,4,28,3,0,0,22,summer,0,0.74,0,963,1,773,-1
2023-07-15,2023,7,15,5,28,3,1,0,23,summer,0,1.5,0,1366,1,774,-1
2023-07-16,2023,7,16,6,28,3,1,0,24,summer,0,0.6,0,1079,1,775,-1
2023-07-17,2023,7,17,0,29,3,0,0,25,summer,0,0.9,0,809,1,776,-1
2023-07-18,2023,7,18,1,29,3,0,0,26,summer,0,0.63,0,940,1,777,-1
2023-07-19,2023,7,19,2,29,3,0,0,27,summer,0,0.56,0,1140,1,778,-1
2023-07-20,2023,7,20,3,29,3,0,0,28,summer,0,0.93,0,1283,1,779,-1
2023-07-21,2023,7,21,4,29,3,0,0,29,summer,0,0.5,0,1286,1,780,-1
2023-07-22,2023,7,22,5,29,3,1,0,30,summer,0,0.7,0,1262,1,781,-1
2023-07-23,2023,7,23,6,29,3,1,0,31,summer,0,0.72,0,942,1,782,-1
2023-07-24,2023,7,24,0,30,3,0,0,32,summer,0,0.36,0,793,1,783,-1
2023-07-25,2023,7,25,1,30,3,0,0,33,summer,0,0.96,0,1256,1,784,-1
2023-07-26,2023,7,26,2,30,3,0,0,34,summer,0,0.54,0,613,1,785,-1
2023-07-27,2023,7,27,3,30,3,0,0,35,summer,0,0.33,0,574,1,786,-1
2023-07-28,2023,7,28,4,30,3,0,0,36,summer,0,0.79,0,1022,1,787,-1
2023-07-29,2023,7,29,5,30,3,1,0,37,summer,0,0.28,0,314,1,788,-1
2023-07-30,2023,7,30,6,30,3,1,0,38,summer,0,0.61,0,998,1,789,-1
2023-07-31,2023,7,31,0,31,3,0,0,39,summer,0,0.6,0,928,1,790,-1
2023-08-01,2023,8,1,1,31,3,0,0,40,summer,0,0.99,0,958,1,791,-1
2023-08-02,2023,8,2,2,31,3,0,0,41,summer,0,0.77,0,1198,1,792,-1
2023-08-03,2023,8,3,3,31,3,0,0,42,summer,0,0.59,0,1116,1,793,-1
2023-08-04,2023,8,4,4,31,3,0,0,43,summer,0,0.89,0,1261,1,794,-1
2023-08-05,2023,8,5,5,31,3,1,0,44,summer,0,1.1,0,1316,1,795,-1
2023-08-06,2023,8,6,6,31,3,1,0,45,summer,0,0.8,0,1259,1,796,-1
2023-08-07,2023,8,7,0,32,3,0,0,46,summer,0,0.6,0,1119,1,797,-1
2023-08-08,2023,8,8,1,32,3,0,0,47,summer,0,0.13,0,664,1,798,-1
2023-08-09,2023,8,9,2,32,3,0,0,48,summer,0,0.22,0,508,1,799,-1
2023-08-10,2023,8,10,3,32,3,0,0,49,summer,0,0.49,0,947,1,800,-1
2023-08-11,2023,8,11,4,32,3,0,0,50,summer,0,0.38,0,1044,1,801,-1
2023-08-12,2023,8,12,5,32,3,1,0,50,summer,0,0.53,0,807,1,802,-1
2023-08-13,2023,8,13,6,32,3,1,0,49,summer,0,0.62,0,2722,1,803,-1
2023-08-14,2023,8,14,0,33,3,0,0,48,summer,0,0.79,0,1027,1,804,-1
2023-08-15,2023,8,15,1,33,3,0,0,47,summer,0,0.57,0,966,1,805,-1
2023-08-16,2023,8,16,2,33,3,0,0,46,summer,0,0.78,0,986,1,806,-1
2023-08-17,2023,8,17,3,33,3,0,0,45,summer,0,0.62,0,1043,1,807,-1
2023-08-18,2023,8,18,4,33,3,0,0,44,summer,0,0.0,0,152,1,808,-1
2023-08-19,2023,8,19,5,33,3,1,0,43,summer,0,0.26,0,600,1,809,-1
2023-08-20,2023,8,20,6,33,3,1,0,42,summer,0,0.55,0,720,1,810,-1
2023-08-21,2023,8,21,0,34,3,0,0,41,summer,0,0.16,0,659,1,811,-1
2023-08-22,2023,8,22,1,34,3,0,0,40,summer,0,0.82,0,1352,1,812,-1
2023-08-23,2023,8,23,2,34,3,0,0,39,summer,0,1.15,0,1550,1,813,-1
2023-08-24,2023,8,24,3,34,3,0,0,38,summer,0,1.04,0,857,1,814,-1
2023-08-25,2023,8,25,4,34,3,0,0,37,summer,0,0.52,0,1327,1,815,-1
2023-08-26,2023,8,26,5,34,3,1,0,36,summer,0,1.14,0,1468,1,816,-1
2023-08-27,2023,8,27,6,34,3,1,0,35,summer,0,0.65,0,868,1,817,-1
2023-08-28,2023,8,28,0,35,3,0,0,34,summer,0,0.48,0,914,1,818,-1
2023-08-29,2023,8,29,1,35,3,0,0,33,summer,0,0.38,0,839,1,819,-1
2023-08-30,2023,8,30,2,35,3,0,0,32,summer,0,0.49,0,760,1,820,-1
2023-08-31,2023,8,31,3,35,3,0,0,31,summer,0,0.46,0,908,1,821,-1
2023-09-01,2023,9,1,4,35,3,0,0,30,autumn,0,0.66,0,908,1,822,-1
2023-09-02,2023,9,2,5,35,3,1,0,29,autumn,0,0.66,0,945,1,823,-1
2023-09-03,2023,9,3,6,35,3,1,0,28,autumn,0,0.6,0,844,1,824,-1
2023-09-04,2023,9,4,0,36,3,0,0,27,autumn,0,0.76,0,819,1,825,-1
2023-09-05,2023,9,5,1,36,3,0,0,26,autumn,0,1.03,0,1352,1,826,-1
2023-09-06,2023,9,6,2,36,3,0,0,25,autumn,0,0.94,0,1371,1,827,-1
2023-09-07,2023,9,7,3,36,3,0,0,24,autumn,0,0.07,0,655,1,828,-1
2023-09-08,2023,9,8,4,36,3,0,0,23,autumn,0,0.0,0,664,1,829,-1
2023-09-09,2023,9,9,5,36,3,1,0,22,autumn,0,0.94,0,1314,1,830,-1
2023-09-10,2023,9,10,6,36,3,1,0,21,autumn,0,0.11,0,480,1,831,-1
2023-09-11,2023,9,11,0,37,3,0,0,20,autumn,0,0.52,0,1083,1,832,-1
2023-09-12,2023,9,12,1,37,3,0,0,19,autumn,0,0.18,0,372,1,833,-1
2023-09-13,2023,9,13,2,37,3,0,0,18,autumn,0,0.0,0,2435,1,834,-1
2023-09-14,2023,9,14,3,37,3,0,0,17,autumn,0,0.79,0,943,1,835,-1
2023-09-15,2023,9,15,4,37,3,0,0,16,autumn,0,0.87,0,1415,1,836,-1
2023-09-16,2023,9,16,5,37,3,1,0,15,autumn,0,0.39,0,1003,1,837,-1
2023-09-17,2023,9,17,6,37,3,1,0,14,autumn,0,0.0,0,597,1,838,-1
2023-09-18,2023,9,18,0,38,3,0,0,13,autumn,0,0.4,0,1037,1,839,-1
2023-09-19,2023,9,19,1,38,3,0,0,12,autumn,0,0.74,0,917,1,840,-1
2023-09-20,2023,9,20,2,38,3,0,0,11,autumn,0,0.07,0,624,1,841,-1
2023-09-21,2023,9,21,3,38,3,0,0,10,autumn,0,0.67,0,1008,1,842,-1
2023-09-22,2023,9,22,4,38,3,0,0,9,autumn,0,0.59,0,1145,1,843,-1
2023-09-23,2023,9,23,5,38,3,1,0,8,autumn,0,0.81,0,1124,1,844,-1
2023-09-24,2023,9,24,6,38,3,1,0,7,autumn,0,0.64,0,937,1,845,-1
2023-09-25,2023,9,25,0,39,3,0,0,6,autumn,0,0.25,0,808,1,846,-1
2023-09-26,2023,9,26,1,39,3,0,0,5,autumn,0,1.03,0,1500,1,847,-1
2023-09-27,2023,9,27,2,39,3,0,0,4,autumn,0,0.54,0,801,1,848,-1
2023-09-28,2023,9,28,3,39,3,0,0,3,autumn,0,0.59,0,960,1,849,-1
2023-09-29,2023,9,29,4,39,3,0,0,2,autumn,0,0.26,0,500,1,850,-1
2023-09-30,2023,9,30,5,39,3,1,0,1,autumn,0,0.44,0,353,1,851,-1
2023-10-01,2023,10,1,6,39,4,1,1,0,autumn,0,0.28,0,765,1,852,-1
2023-10-02,2023,10,2,0,40,4,0,0,1,autumn,0,0.54,0,1052,1,853,-1
2023-10-03,2023,10,3,1,40,4,0,0,2,autumn,0,1.22,0,1525,1,854,-1
2023-10-04,2023,10,4,2,40,4,0,0,3,autumn,0,0.11,0,195,1,855,-1
2023-10-05,2023,10,5,3,40,4,0,0,4,autumn,0,0.02,0,445,1,856,-1
2023-10-06,2023,10,6,4,40,4,0,0,5,autumn,0,1.13,0,960,1,857,-1
2023-10-07,2023,10,7,5,40,4,1,0,6,autumn,0,0.52,0,1194,1,858,-1
2023-10-08,2023,10,8,6,40,4,1,0,7,autumn,0,0.36,0,570,1,859,-1
2023-10-09,2023,10,9,0,41,4,0,0,8,autumn,0,0.97,0,1531,1,860,-1
2023-10-10,2023,10,10,1,41,4,0,0,9,autumn,0,0.38,0,995,1,861,-1
2023-10-11,2023,10,11,2,41,4,0,0,10,autumn,0,1.26,0,1326,1,862,-1
2023-10-12,2023,10,12,3,41,4,0,0,11,autumn,0,0.84,0,949,1,863,-1
2023-10-13,2023,10,13,4,41,4,0,0,12,autumn,0,0.42,0,910,1,864,-1
2023-10-14,2023,10,14,5,41,4,1,0,13,autumn,0,1.38,0,1432,1,865,-1
2023-10-15,2023,10,15,6,41,4,1,0,14,autumn,0,0.38,0,826,1,866,-1
2023-10-16,2023,10,16,0,42,4,0,0,15,autumn,0,0.87,0,1097,1,867,-1
2023-10-17,2023,10,17,1,42,4,0,0,16,autumn,0,0.71,0,710,1,868,-1
2023-10-18,2023,10,18,2,42,4,0,0,17,autumn,0,1.07,0,909,1,869,-1
2023-10-19,2023,10,19,3,42,4,0,0,18,autumn,0,1.16,0,1475,1,870,-1
2023-10-20,2023,10,20,4,42,4,0,0,19,autumn,0,0.61,0,877,1,871,-1
2023-10-21,2023,10,21,5,42,4,1,0,20,autumn,0,0.33,0,652,1,872,-1
2023-10-22,2023,10,22,6,42,4,1,0,21,autumn,0,0.77,0,3497,1,873,-1
2023-10-23,2023,10,23,0,43,4,0,0,22,autumn,0,0.36,0,1020,1,874,-1
2023-10-24,2023,10,24,1,43,4,0,0,23,autumn,0,1.32,0,1505,1,875,-1
2023-10-25,2023,10,25,2,43,4,0,0,24,autumn,0,0.65,0,951,1,876,-1
2023-10-26,2023,10,26,3,43,4,0,0,25,autumn,0,0.47,0,975,1,877,-1
2023-10-27,2023,10,27,4,43,4,0,0,26,autumn,0,0.67,0,762,1,878,-1
2023-10-28,2023,10,28,5,43,4,1,0,27,autumn,0,0.12,0,637,1,879,-1
2023-10-29,2023,10,29,6,43,4,1,0,28,autumn,0,0.25,0,811,1,880,-1
2023-10-30,2023,10,30,0,44,4,0,0,29,autumn,0,1.03,0,1462,1,881,-1
2023-10-31,2023,10,31,1,44,4,0,0,30,autumn,0,0.36,0,403,1,882,-1
2023-11-01,2023,11,1,2,44,4,0,0,31,autumn,1,2.59,0,2424,1,883,0
2023-11-02,2023,11,2,3,44,4,0,0,32,autumn,1,4.12,0,3616,1,884,1
2023-11-03,2023,11,3,4,44,4,0,0,33,autumn,1,4.74,0,6625,1,885,2
2023-11-04,2023,11,4,5,44,4,1,0,34,autumn,1,4.29,0,4028,1,886,3
2023-11-05,2023,11,5,6,44,4,1,0,35,autumn,1,4.56,0,4444,1,887,4
2023-11-06,2023,11,6,0,45,4,0,0,36,autumn,1,2.87,0,2700,1,888,5
2023-11-07,2023,11,7,1,45,4,0,0,37,autumn,1,2.24,0,2189,1,889,6
2023-11-08,2023,11,8,2,45,4,0,0,38,autumn,1,5.04,0,4763,1,890,7
2023-11-09,2023,11,9,3,45,4,0,0,39,autumn,1,3.29,0,3191,1,891,8
2023-11-10,2023,11,10,4,45,4,0,0,40,autumn,1,3.36,0,3441,1,892,9
2023-11-11,2023,11,11,5,45,4,1,0,41,autumn,1,4.88,0,4458,1,893,10
2023-11-12,2023,11,12,6,45,4,1,0,42,autumn,1,4.13,0,3576,1,894,11
2023-11-13,2023,11,13,0,46,4,0,0,43,autumn,1,4.04,0,3463,1,895,12
2023-11-14,2023,11,14,1,46,4,0,0,44,autumn,1,5.68,0,4732,1,896,13
2023-11-15,2023,11,15,2,46,4,0,0,45,autumn,1,2.98,0,3018,1,897,14
2023-11-16,2023,11,16,3,46,4,0,0,46,autumn,1,4.49,0,4330,1,898,15
2023-11-17,2023,11,17,4,46,4,0,0,47,autumn,1,3.65,0,3794,1,899,16
2023-11-18,2023,11,18,5,46,4,1,0,48,autumn,1,3.86,0,3755,1,900,17
2023-11-19,2023,11,19,6,46,4,1,0,49,autumn,1,5.07,0,4786,1,901,18
2023-11-20,2023,11,20,0,47,4,0,0,50,autumn,1,4.09,0,3654,1,902,19
2023-11-21,2023,11,21,1,47,4,0,0,51,autumn,1,4.12,0,3562,1,903,20
2023-11-22,2023,11,22,2,47,4,0,0,52,autumn,1,4.63,0,4374,1,904,21
2023-11-23,2023,11,23,3,47,4,0,0,53,autumn,1,3.25,0,3183,1,905,22
2023-11-24,2023,11,24,4,47,4,0,0,54,autumn,1,2.79,0,3906,1,906,23
2023-11-25,2023,11,25,5,47,4,1,0,55,autumn,1,2.6,0,2655,1,907,24
2023-11-26,2023,11,26,6,47,4,1,0,56,autumn,1,1.71,0,1934,1,908,25
2023-11-27,2023,11,27,0,48,4,0,0,57,autumn,1,5.57,0,5216,1,909,26
2023-11-28,2023,11,28,1,48,4,0,0,58,autumn,1,2.54,0,2792,1,910,27
2023-11-29,2023,11,29,2,48,4,0,0,59,autumn,1,3.39,0,3319,1,911,28
2023-11-30,2023,11,30,3,48,4,0,0,60,autumn,1,3.33,0,3337,1,912,29
2023-12-01,2023,12,1,4,48,4,0,0,61,winter,1,5.17,0,4738,1,913,30
2023-12-02,2023,12,2,5,48,4,1,0,62,winter,1,5.78,0,5031,1,914,31
2023-12-03,2023,12,3,6,48,4,1,0,63,winter,1,5.83,0,5317,1,915,32
2023-12-04,2023,12,4,0,49,4,0,0,64,winter,1,4.1,0,3501,1,916,33
2023-12-05,2023,12,5,1,49,4,0,0,65,winter,1,4.6,0,4390,1,917,34
2023-12-06,2023,12,6,2,49,4,0,0,65,winter,1,5.14,0,4372,1,918,35
2023-12-07,2023,12,7,3,49,4,0,0,64,winter,1,4.5,0,4158,1,919,36
2023-12-08,2023,12,8,4,49,4,0,0,63,winter,1,6.73,0,5714,1,920,37
2023-12-09,2023,12,9,5,49,4,1,0,62,winter,1,5.39,0,4922,1,921,38
2023-12-10,2023,12,10,6,49,4,1,0,61,winter,1,5.68,0,5039,1,922,39
2023-12-11,2023,12,11,0,50,4,0,0,60,winter,1,5.6,0,4657,1,923,40
2023-12-12,2023,12,12,1,50,4,0,0,59,winter,1,6.21,0,5551,1,924,41
2023-12-13,2023,12,13,2,50,4,0,0,58,winter,1,5.02,0,4398,1,925,42
2023-12-14,2023,12,14,3,50,4,0,0,57,winter,1,3.24,0,3271,1,926,43
2023-12-15,2023,12,15,4,50,4,0,0,56,winter,1,5.28,0,4724,1,927,44
2023-12-16,2023,12,16,5,50,4,1,0,55,winter,1,4.02,0,3794,1,928,45
2023-12-17,2023,12,17,6,50,4,1,0,54,winter,1,4.17,0,3641,1,929,46
2023-12-18,2023,12,18,0,51,4,0,0,53,winter,1,5.5,0,4785,1,930,47
2023-12-19,2023,12,19,1,51,4,0,0,52,winter,1,6.29,0,5437,1,931,48
2023-12-20,2023,12,20,2,51,4,0,0,51,winter,1,4.83,0,4532,1,932,49
2023-12-21,2023,12,21,3,51,4,0,0,50,winter,1,5.17,0,4972,1,933,50
2023-12-22,2023,12,22,4,51,4,0,0,49,winter,1,6.84,0,5813,1,934,51
2023-12-23,2023,12,23,5,51,4,1,0,48,winter,1,5.09,0,4786,1,935,52
2023-12-24,2023,12,24,6,51,4,1,0,47,winter,1,7.92,0,6404,1,936,53
2023-12-25,2023,12,25,0,52,4,0,0,46,winter,1,5.48,0,4644,1,937,54
2023-12-26,2023,12,26,1,52,4,0,0,45,winter,1,2.69,0,2458,1,938,55
2023-12-27,2023,12,27,2,52,4,0,0,44,winter,1,5.7,0,4793,1,939,56
2023-12-28,2023,12,28,3,52,4,0,0,43,winter,1,5.26,0,4389,1,940,57
2023-12-29,2023,12,29,4,52,4,0,0,42,winter,1,6.35,0,5661,1,941,58
2023-12-30,2023,12,30,5,52,4,1,0,41,winter,1,5.61,0,4943,1,942,59
2023-12-31,2023,12,31,6,52,4,1,0,40,winter,1,4.63,0,4283,1,943,60
2024-01-01,2024,1,1,0,1,1,0,0,39,winter,1,3.35,0,3315,1,944,61
2024-01-02,2024,1,2,1,1,1,0,0,38,winter,1,8.67,0,7487,1,945,62
2024-01-03,2024,1,3,2,1,1,0,0,37,winter,1,3.87,0,3728,1,946,63
2024-01-04,2024,1,4,3,1,1,0,0,36,winter,1,6.99,0,6080,1,947,64
2024-01-05,2024,1,5,4,1,1,0,0,35,winter,1,5.48,0,4650,1,948,65
2024-01-06,2024,1,6,5,1,1,1,0,34,winter,1,6.2,0,5669,1,949,66
2024-01-07,2024,1,7,6,1,1,1,0,33,winter,1,7.7,0,6540,1,950,67
2024-01-08,2024,1,8,0,2,1,0,0,32,winter,1,5.15,0,4430,1,951,68
