sku_id,channel,nonzero_ratio,croston_forecast,sba_forecast,rmse_croston,rmse_sba,mae_croston,mae_sba,mape_croston,mape_sba
SKU-0341,chain,1.0,10.5977,10.0678,4.1123,3.9964,3.9146,3.7051,48.94,44.52
SKU-0341,independent,1.0,5.0796,4.8256,2.344,2.2988,2.2097,2.1141,59.17,54.33
SKU-0342,total,1.0,35.2786,33.5147,8.508,8.9289,6.3887,6.1008,18.8,17.06
SKU-0342,hospital,1.0,15.0565,14.3037,3.6349,3.8033,2.7488,2.5883,18.97,16.95
SKU-0342,chain,1.0,10.6868,10.1525,2.4913,2.5893,1.932,1.7663,19.12,16.62
SKU-0342,independent,1.0,9.5353,9.0585,2.4694,2.6161,1.8547,1.8547,20.12,19.11
SKU-0343,total,1.0,49.1062,46.6509,14.0806,14.9537,10.3622,10.2353,20.43,19.16
SKU-0343,hospital,1.0,14.1926,13.483,4.0316,4.2819,2.9425,2.9597,20.39,19.51
SKU-0343,chain,1.0,17.4567,16.5838,5.0321,5.3468,3.7038,3.6611,20.48,19.23
SKU-0343,independent,1.0,17.4569,16.584,5.0604,5.3659,3.7797,3.7683,20.99,19.89
SKU-0344,total,1.0,35.0183,33.2674,9.4576,9.0365,8.7787,8.1083,31.05,27.58
SKU-0344,hospital,1.0,11.2725,10.7089,3.0096,2.8588,2.7952,2.5727,30.61,27.11
SKU-0344,chain,1.0,13.9678,13.2694,3.7855,3.6248,3.4976,3.235,31.05,27.61
SKU-0344,independent,1.0,9.7781,9.2892,2.7235,2.6162,2.4952,2.3094,32.45,28.92
SKU-0346,total,1.0,53.9999,51.2999,23.7865,23.3988,22.5174,21.3349,51.34,46.58
SKU-0346,hospital,1.0,22.4925,21.3678,9.949,9.7568,9.4831,8.9886,53.21,48.35
SKU-0346,chain,1.0,16.0997,15.2947,7.1337,7.0018,6.7805,6.4275,53.13,48.28
SKU-0346,independent,1.0,15.4078,14.6374,6.7457,6.683,6.2561,5.9187,47.43,42.87
SKU-0347,total,1.0,59.9891,56.9896,20.7801,20.2265,19.7277,18.3907,40.65,36.39
SKU-0347,hospital,1.0,26.5601,25.2321,9.2444,8.9599,8.831,8.2391,41.96,37.63
SKU-0347,chain,1.0,20.9887,19.9393,7.2783,7.073,6.931,6.4632,41.02,36.74
SKU-0347,independent,1.0,12.4402,11.8182,4.3024,4.2398,3.9656,3.6926,38.07,33.98
SKU-0349,total,1.0,15.3588,14.5908,5.0592,5.0553,4.378,4.1023,31.15,27.8
SKU-0349,hospital,1.0,4.3017,4.0866,1.6326,1.6109,1.4723,1.3898,40.14,36.21
SKU-0349,chain,1.0,7.1435,6.7864,2.2771,2.311,1.8292,1.7092,27.24,24.21
SKU-0349,independent,1.0,3.9136,3.7179,1.2219,1.2091,1.0833,1.0173,30.86,27.63
SKU-0350,total,1.0,47.2952,44.9304,27.137,27.6247,21.7848,20.7765,41.34,37.14
SKU-0350,hospital,1.0,19.7397,18.7527,11.5066,11.7327,9.0731,8.6523,39.93,35.8
SKU-0350,chain,1.0,15.5108,14.7353,9.1008,9.2925,7.0628,6.7321,38.69,34.62
SKU-0350,independent,1.0,12.0447,11.4424,6.5982,6.6629,5.6489,5.3921,48.48,43.93
SKU-0352,total,1.0,23.7751,22.5864,8.0633,8.3711,5.9226,5.5546,22.66,19.98
SKU-0352,hospital,1.0,8.8202,8.3792,3.0166,3.1242,2.2457,2.1448,23.87,21.53
SKU-0352,chain,1.0,7.7871,7.3977,2.5788,2.6908,1.8641,1.7751,21.72,19.49
SKU-0352,independent,1.0,7.1679,6.8095,2.527,2.6135,1.8752,1.7883,23.66,21.29
SKU-0353,total,1.0,62.4777,59.3538,22.1498,23.3122,16.1565,15.688,22.83,20.95
SKU-0353,hospital,1.0,15.6874,14.903,5.5759,5.8735,4.0642,3.9467,22.75,20.87
SKU-0353,chain,1.0,30.4165,28.8957,10.8886,11.4567,7.9512,7.7082,22.94,21.0
SKU-0353,independent,1.0,16.3739,15.5552,5.7064,6.0019,4.1794,4.062,23.07,21.22
SKU-0354,total,1.0,18.7111,17.7756,7.7511,8.1587,4.8444,4.6862,19.99,18.19
SKU-0354,hospital,1.0,7.7156,7.3298,3.2008,3.3468,2.158,2.0174,22.68,19.72
SKU-0354,chain,1.0,7.6184,7.2375,2.8753,3.0203,1.9114,1.7726,20.87,18.0
SKU-0354,independent,1.0,3.3771,3.2083,1.7907,1.892,1.282,1.3579,26.64,27.55
SKU-0355,total,1.0,17.5513,16.6737,5.1968,5.4989,3.5958,3.3765,18.28,16.13
SKU-0355,hospital,1.0,6.0614,5.7583,2.0642,2.2119,1.1866,1.3717,14.91,17.27
SKU-0355,chain,1.0,5.9207,5.6246,1.868,1.9436,1.3937,1.373,21.47,20.04
SKU-0355,independent,1.0,5.5692,5.2908,1.3768,1.4386,1.0427,0.9412,20.7,17.84
SKU-0356,total,1.0,15.0949,14.3401,6.6922,6.856,5.3695,5.0974,33.13,29.67
SKU-0356,hospital,1.0,6.0612,5.7581,2.42,2.4862,1.9176,1.8082,29.51,26.23
SKU-0356,chain,1.0,6.1043,5.7991,2.4479,2.5129,1.9682,1.8578,30.27,26.95
SKU-0356,independent,0.99,2.9294,2.7829,1.8928,1.9239,1.5675,1.5266,46.55,42.86
SKU-0357,total,1.0,22.9825,21.8334,7.3882,7.6318,5.5442,5.1635,23.49,20.67
SKU-0357,hospital,1.0,9.5277,9.0514,3.1449,3.2393,2.3704,2.2005,25.29,22.24
SKU-0357,chain,1.0,8.7485,8.3111,2.8207,2.9134,2.1022,1.9462,23.74,20.77
SKU-0357,independent,1.0,4.7063,4.471,1.4937,1.5481,1.1502,1.0982,22.7,20.46
SKU-0358,total,1.0,26.6683,25.3349,9.7448,10.4612,5.8536,6.62,16.75,18.83
SKU-0358,hospital,1.0,10.6264,10.0951,3.7438,4.0178,2.427,2.5464,18.52,18.72
SKU-0358,chain,1.0,9.6266,9.1452,3.759,4.0525,2.3614,2.8073,18.16,21.89
SKU-0358,independent,1.0,6.4153,6.0945,2.3206,2.4609,1.5477,1.4495,19.37,16.87
SKU-0359,total,1.0,5.0055,4.7552,2.4837,2.5291,1.7874,1.6862,31.57,27.97
SKU-0359,hospital,0.992,1.3355,1.2688,0.769,0.7781,0.5798,0.5485,36.64,32.48
SKU-0359,chain,0.992,2.384,2.2648,1.1868,1.2133,0.8022,0.7463,25.04,21.47
SKU-0359,independent,1.0,1.2859,1.2216,0.595,0.604,0.4657,0.4368,31.85,28.01
SKU-0360,total,1.0,45.173,42.9143,9.275,9.6249,7.5051,7.028,17.24,15.33
SKU-0360,hospital,1.0,18.2413,17.3293,3.7419,3.8855,3.0119,2.8307,17.21,15.36
SKU-0360,chain,1.0,15.7964,15.0065,3.3096,3.4566,2.6606,2.5321,17.23,15.56
SKU-0360,independent,1.0,11.1353,10.5785,2.3009,2.3569,1.8654,1.7642,17.87,16.08
SKU-0361,total,1.0,48.9224,46.4763,10.5084,10.2685,9.016,8.1553,22.66,19.77
SKU-0361,hospital,1.0,13.7135,13.0278,2.9475,2.8965,2.4972,2.2447,22.39,19.43
SKU-0361,chain,1.0,24.6825,23.4483,5.2633,5.1467,4.5032,4.0787,22.28,19.45
SKU-0361,independent,1.0,10.5265,10.0002,2.3544,2.2841,2.0252,1.8334,24.64,21.58
SKU-0362,total,1.0,15.3879,14.6185,5.919,5.6518,5.5664,5.283,52.44,47.98
SKU-0362,hospital,1.0,6.4162,6.0954,2.4063,2.2833,2.2634,2.1291,52.69,47.97
SKU-0362,chain,1.0,5.7243,5.4381,2.3227,2.2328,2.1429,2.0397,56.46,51.83
SKU-0362,independent,1.0,3.2474,3.085,1.2482,1.1957,1.1821,1.1211,50.29,45.9
SKU-0363,total,1.0,14.7645,14.0262,5.3557,5.4612,4.3952,4.1577,31.16,28.0
SKU-0363,hospital,1.0,4.4166,4.1957,1.5991,1.6332,1.2651,1.1873,30.99,27.68
SKU-0363,chain,1.0,6.774,6.4353,2.5353,2.567,2.1385,2.0296,35.29,31.91
SKU-0363,independent,1.0,3.5739,3.3952,1.3098,1.3481,1.0143,0.961,27.07,24.23
SKU-0366,total,1.0,69.7595,66.2716,20.5692,20.848,17.6113,16.2948,26.76,23.53
SKU-0366,hospital,1.0,24.3679,23.1495,7.171,7.2771,6.1106,5.6487,26.52,23.3
SKU-0366,chain,1.0,23.7773,22.5884,7.0794,7.1718,6.0558,5.6184,27.1,23.91
SKU-0366,independent,1.0,21.6143,20.5336,6.3396,6.4196,5.4498,5.0358,26.75,23.5
SKU-0367,total,1.0,38.2844,36.3702,12.3766,11.9111,11.7407,11.021,39.45,35.6
SKU-0367,hospital,1.0,12.9922,12.3426,4.294,4.1173,4.0707,3.8265,40.8,36.88
SKU-0367,chain,1.0,15.4309,14.6593,5.0045,4.8019,4.7415,4.4514,40.34,36.44
SKU-0367,independent,1.0,9.8613,9.3683,3.1371,3.054,2.9296,2.748,37.0,33.31
SKU-0368,total,1.0,34.5064,32.7811,17.5342,18.2667,12.399,11.9242,26.18,23.5
SKU-0368,hospital,1.0,11.5025,10.9274,5.8428,6.0775,4.1964,4.0382,27.02,24.3
SKU-0368,chain,1.0,14.8874,14.143,7.4153,7.7197,5.3043,5.0994,26.37,23.67
SKU-0368,independent,1.0,8.1164,7.7106,4.3087,4.4997,2.8983,2.9291,24.93,24.09
SKU-0369,total,1.0,15.1404,14.3834,7.156,7.3555,5.5267,5.2769,30.85,27.66
SKU-0369,hospital,1.0,5.0234,4.7722,2.4322,2.4966,1.8791,1.803,32.56,29.42
SKU-0369,chain,1.0,7.3561,6.9883,3.2208,3.3147,2.499,2.3589,29.03,25.68
SKU-0369,independent,1.0,2.761,2.6229,1.5576,1.5968,1.2199,1.2082,37.14,34.86
SKU-0370,total,1.0,27.2535,25.8909,10.4993,10.6877,8.6633,8.1262,31.4,27.86
SKU-0370,hospital,1.0,10.648,10.1156,4.3509,4.4571,3.4358,3.2274,30.66,27.17
SKU-0370,chain,1.0,11.4305,10.8589,4.2329,4.2881,3.5675,3.3359,32.38,28.74
SKU-0370,independent,1.0,5.1751,4.9163,1.9657,1.9887,1.6709,1.5703,32.84,29.26
SKU-0375,total,1.0,52.3055,49.6902,16.4866,17.7879,11.3065,11.9739,17.85,18.25
SKU-0375,hospital,1.0,18.5697,17.6412,5.8944,6.3543,4.0932,4.2911,18.2,18.38
SKU-0375,chain,1.0,22.5024,21.3773,7.1032,7.6666,4.8796,5.1836,17.95,18.42
SKU-0375,independent,1.0,11.2334,10.6717,3.532,3.8068,2.4833,2.6193,18.53,18.84
SKU-0376,total,1.0,62.1933,59.0836,14.6321,14.2623,12.8827,11.5602,23.99,20.66
SKU-0376,hospital,1.0,21.5563,20.4785,5.0466,4.9098,4.4515,3.9852,23.88,20.52
SKU-0376,chain,1.0,25.2694,24.006,5.9708,5.7976,5.289,4.7448,24.48,21.1
SKU-0376,independent,1.0,15.3675,14.5992,3.6566,3.5973,3.1562,2.8411,23.62,20.39
SKU-0377,total,1.0,14.841,14.0989,6.1804,6.5745,3.5336,4.0341,16.82,19.35
SKU-0377,hospital,1.0,6.2525,5.9399,2.3451,2.4901,1.4059,1.3763,16.71,15.46
SKU-0377,chain,1.0,6.2526,5.9399,2.4004,2.5457,1.435,1.4053,16.87,15.61
SKU-0377,independent,0.992,2.3359,2.2191,1.5739,1.6546,1.2095,1.2883,30.91,32.8
SKU-0378,total,1.0,42.3216,40.2055,13.2707,13.5266,11.4328,10.7367,28.43,25.37
SKU-0378,hospital,1.0,16.3739,15.5552,5.0726,5.1463,4.4264,4.1457,28.89,25.73
SKU-0378,chain,1.0,17.678,16.7941,5.4206,5.528,4.6582,4.3715,27.89,24.88
SKU-0378,independent,1.0,8.2697,7.8563,2.823,2.8946,2.3612,2.2306,29.13,26.1
SKU-0379,total,1.0,18.6944,17.7597,7.3579,7.271,6.7584,6.4106,43.14,39.12
SKU-0379,hospital,1.0,7.5643,7.1861,3.0486,2.9916,2.8437,2.703,46.01,41.85
SKU-0379,chain,1.0,6.7132,6.3776,2.6671,2.6716,2.339,2.2141,41.07,37.16
SKU-0379,independent,1.0,4.4169,4.196,1.7058,1.6716,1.5789,1.495,44.08,39.97
SKU-0380,total,1.0,48.3407,45.9237,21.6642,21.3959,20.261,19.193,51.1,46.34
SKU-0380,hospital,1.0,19.1855,18.2263,8.6811,8.5826,8.0878,7.6639,51.05,46.28
SKU-0380,chain,1.0,16.9311,16.0846,7.5488,7.4558,7.0413,6.6672,51.34,46.56
SKU-0380,independent,1.0,12.2241,11.6129,5.4519,5.3751,5.1319,4.8619,51.4,46.62
SKU-0383,total,1.0,40.7761,38.7373,23.4269,23.8714,19.1004,18.3022,41.86,37.81
SKU-0383,hospital,1.0,18.0836,17.1794,10.2612,10.4408,8.4765,8.1226,42.9,38.8
SKU-0383,chain,1.0,14.0086,13.3082,8.1063,8.247,6.6836,6.4094,43.68,39.54
SKU-0383,independent,1.0,8.6839,8.2497,5.0983,5.2209,3.9402,3.7702,37.55,33.71
SKU-0384,total,1.0,35.7713,33.9827,15.1263,15.5995,11.7586,11.138,28.71,25.54
SKU-0384,hospital,1.0,11.3885,10.8191,4.7609,4.8839,3.8481,3.6467,30.74,27.44
SKU-0384,chain,1.0,16.6898,15.8554,7.0633,7.2928,5.4483,5.1542,28.4,25.22
SKU-0384,independent,1.0,7.6929,7.3083,3.3507,3.4691,2.474,2.3443,27.11,24.07
SKU-0385,total,1.0,50.602,48.0719,12.744,12.7683,10.8919,9.8867,24.53,21.32
SKU-0385,hospital,1.0,13.3449,12.6776,3.3928,3.3837,2.9117,2.6601,25.48,22.32
SKU-0385,chain,1.0,21.4373,20.3654,5.4421,5.436,4.6704,4.2458,25.14,21.9
SKU-0385,independent,1.0,15.8198,15.0289,3.9564,3.9961,3.3118,2.996,23.2,20.05
SKU-0386,total,1.0,22.9066,21.7612,12.2359,12.6363,8.1428,7.7078,26.31,23.09
SKU-0386,hospital,1.0,8.3433,7.9261,4.1496,4.2663,2.9638,2.7801,29.14,25.48
SKU-0386,chain,1.0,8.5,8.075,4.6683,4.7963,3.2791,3.1176,30.58,27.15
SKU-0386,independent,1.0,6.0633,5.7601,3.506,3.6538,1.9259,2.0992,18.59,20.57
SKU-0387,total,1.0,19.6782,18.6943,8.6592,8.5097,7.9971,7.5318,50.13,45.25
SKU-0387,hospital,1.0,7.2963,6.9315,3.0329,2.9781,2.7913,2.6188,49.16,44.34
SKU-0387,chain,1.0,6.1489,5.8414,2.8607,2.8216,2.6189,2.4735,53.44,48.4
SKU-0387,independent,1.0,6.233,5.9213,2.7883,2.7328,2.5878,2.4395,50.8,45.88
SKU-0388,total,1.0,73.49,69.8155,27.7689,28.1505,24.3762,23.0616,34.65,31.13
SKU-0388,hospital,1.0,22.3239,21.2078,8.441,8.5433,7.4455,7.0481,35.31,31.76
SKU-0388,chain,1.0,27.1227,25.7666,10.302,10.4535,9.0098,8.5232,34.48,30.96
SKU-0388,independent,1.0,24.0433,22.8411,9.0418,9.1691,7.9229,7.4911,34.35,30.84
SKU-0391,total,1.0,6.3107,5.9951,3.5054,3.5958,2.6086,2.5027,35.45,32.0
SKU-0391,hospital,0.992,1.461,1.3879,1.2103,1.2328,0.9302,0.9121,47.7,44.11
SKU-0391,chain,0.992,2.6969,2.562,1.8351,1.8748,1.388,1.3545,38.75,35.6
SKU-0391,independent,0.996,2.1528,2.0452,0.5996,0.6163,0.4004,0.3395,18.45,14.7
SKU-0393,total,1.0,15.121,14.3649,4.1499,4.4351,2.8312,2.9548,18.12,18.04
SKU-0393,hospital,1.0,6.1367,5.8298,1.6203,1.7285,1.0771,1.1392,16.7,16.94
SKU-0393,chain,1.0,5.5729,5.2942,1.6058,1.7221,1.1542,1.2168,21.74,21.78
SKU-0393,independent,1.0,3.4115,3.2409,1.0151,1.0699,0.7883,0.7611,21.99,20.09
SKU-0394,total,1.0,18.124,17.2178,4.9375,5.3285,3.4044,3.5797,16.82,16.96
SKU-0394,hospital,1.0,5.5221,5.246,1.4788,1.5853,1.1157,1.074,17.68,16.04
SKU-0394,chain,1.0,7.6793,7.2953,2.1076,2.2814,1.4982,1.5934,17.77,18.12
SKU-0394,independent,1.0,4.9226,4.6765,1.4423,1.5462,0.9734,1.1108,19.08,20.91
SKU-0395,total,1.0,11.1873,10.6279,5.0086,5.2182,3.3505,3.1662,22.87,20.08
SKU-0395,hospital,1.0,4.619,4.3881,2.4731,2.5582,1.6923,1.6162,27.63,24.6
SKU-0395,chain,1.0,3.2849,3.1207,1.4096,1.4724,0.9075,0.8413,20.56,17.52
SKU-0395,independent,1.0,3.2833,3.1191,1.1701,1.23,0.7738,0.7185,19.01,16.37
SKU-0397,total,1.0,16.8479,16.0055,4.6424,4.7042,3.8269,3.5233,23.8,20.81
SKU-0397,hospital,1.0,6.3817,6.0627,1.7252,1.7424,1.3994,1.2745,25.16,21.95
SKU-0397,chain,1.0,6.3817,6.0627,1.7252,1.7424,1.3994,1.2745,25.16,21.95
SKU-0397,independent,1.0,4.0844,3.8802,1.3574,1.3805,1.0557,1.0376,25.69,24.0
SKU-0398,total,1.0,25.4751,24.2014,11.487,11.7446,9.0864,8.5699,32.76,29.1
SKU-0398,hospital,1.0,6.7708,6.4323,3.1339,3.2052,2.4462,2.3124,32.49,28.89
SKU-0398,chain,1.0,11.9824,11.3833,5.5436,5.6563,4.4233,4.1864,34.11,30.43
SKU-0398,independent,1.0,6.7219,6.3858,2.8855,2.9577,2.2333,2.103,33.78,30.16
SKU-0399,total,1.0,10.1595,9.6515,3.7308,3.8717,2.6392,2.4594,21.61,18.76
SKU-0399,hospital,1.0,4.0368,3.835,1.5973,1.6865,0.9236,1.0368,17.14,19.13
SKU-0399,chain,1.0,3.7598,3.5718,1.3429,1.3641,1.0944,1.0317,27.93,24.87
SKU-0399,independent,1.0,2.3628,2.2446,0.9171,0.9396,0.6582,0.6041,23.38,19.93
SKU-0401,total,1.0,8.0949,7.6902,2.5501,2.4572,2.2752,2.0807,33.12,29.07
SKU-0401,hospital,1.0,2.9025,2.7574,1.0211,0.9826,0.9223,0.8672,38.96,35.11
SKU-0401,chain,1.0,3.0426,2.8905,1.1528,1.109,1.0594,0.9952,44.38,40.05
SKU-0401,independent,0.992,2.1498,2.0423,0.5431,0.5463,0.3367,0.2592,15.6,11.23
SKU-0403,total,1.0,10.3658,9.8475,3.3801,3.527,2.4098,2.2824,20.92,18.66
SKU-0403,hospital,1.0,4.4972,4.2723,1.2337,1.2766,0.9116,0.8166,20.77,17.62
SKU-0403,chain,1.0,3.5097,3.3342,1.281,1.3234,0.9528,0.8956,24.42,21.57
SKU-0403,independent,1.0,2.3589,2.241,0.9942,1.0434,0.7675,0.7611,25.74,24.18
SKU-0404,total,1.0,54.6046,51.8744,14.2148,15.3858,9.9585,10.3898,16.81,16.77
SKU-0404,hospital,1.0,23.8208,22.6298,6.1453,6.643,4.3405,4.4961,16.96,16.79
SKU-0404,chain,1.0,16.0847,15.2804,4.1803,4.5234,2.9059,3.0756,16.55,16.79
SKU-0404,independent,1.0,14.6991,13.9642,3.9237,4.2509,2.761,2.8665,17.25,17.11
SKU-0405,total,1.0,25.8972,24.6023,9.6325,9.9936,7.263,6.8892,25.98,23.24
SKU-0405,hospital,1.0,10.9441,10.3969,4.0965,4.2637,3.0408,2.9284,24.87,22.6
SKU-0405,chain,1.0,9.4562,8.9834,3.5438,3.6734,2.6884,2.5311,26.54,23.55
SKU-0405,independent,1.0,5.4968,5.222,2.0451,2.1073,1.5667,1.4676,29.16,25.9
SKU-0406,total,1.0,18.795,17.8552,6.5435,7.0098,4.3215,4.32,17.62,16.75
SKU-0406,hospital,1.0,4.4964,4.2716,1.8506,1.9987,1.357,1.5078,22.08,24.33
SKU-0406,chain,1.0,9.8808,9.3868,3.2252,3.4365,2.2798,2.2185,18.75,17.2
SKU-0406,independent,1.0,4.4177,4.1968,1.5831,1.6741,1.1349,1.081,21.3,19.01
SKU-0407,total,1.0,72.0399,68.4379,21.8013,22.7477,17.0729,16.1072,21.71,19.29
SKU-0407,hospital,1.0,25.8803,24.5863,7.8734,8.2326,6.0975,5.8017,21.34,19.14
SKU-0407,chain,1.0,28.2683,26.8549,8.6168,8.9997,6.7123,6.3588,21.68,19.35
SKU-0407,independent,1.0,17.8913,16.9967,5.3421,5.5443,4.2682,3.9881,22.46,19.77
SKU-0408,total,1.0,16.7946,15.9549,5.7256,5.7093,5.0187,4.6687,32.51,28.8
SKU-0408,hospital,1.0,6.6775,6.3436,2.1738,2.1392,1.9541,1.8144,32.59,28.87
SKU-0408,chain,1.0,6.8764,6.5326,2.3936,2.355,2.177,2.033,35.8,31.92
SKU-0408,independent,0.99,3.2407,3.0787,1.3,1.3464,0.9141,0.8519,22.96,19.93
SKU-0409,total,1.0,4.4751,4.2513,2.1627,2.1451,1.8179,1.7138,46.57,41.92
SKU-0409,hospital,0.99,1.3744,1.3057,0.5364,0.5245,0.4721,0.4345,36.73,32.18
SKU-0409,chain,0.99,1.6205,1.5394,0.8953,0.8901,0.7687,0.7392,53.54,49.07
SKU-0409,independent,1.0,1.4802,1.4061,0.8184,0.8165,0.6458,0.6114,45.29,40.7
SKU-0410,total,1.0,45.838,43.5461,14.4705,14.8027,12.411,11.7422,28.22,25.35
SKU-0410,hospital,1.0,15.3479,14.5805,4.8381,4.9947,4.0323,3.8236,26.24,23.57
SKU-0410,chain,1.0,21.4068,20.3365,6.5585,6.6932,5.6667,5.3278,28.05,25.07
SKU-0410,independent,1.0,9.0833,8.6291,3.1142,3.1556,2.7329,2.6101,32.68,29.7
SKU-0411,total,1.0,39.33,37.3635,11.2972,11.4647,9.6907,9.0262,26.2,23.21
SKU-0411,hospital,1.0,14.9952,14.2454,4.3696,4.4336,3.7309,3.481,26.81,23.8
SKU-0411,chain,1.0,13.4387,12.7667,3.785,3.837,3.248,3.0199,25.92,22.93
SKU-0411,independent,1.0,10.8962,10.3514,3.1865,3.2371,2.7131,2.5293,26.15,23.16
SKU-0412,total,1.0,59.1326,56.176,18.9083,20.1595,12.7592,13.1062,18.55,18.22
SKU-0412,hospital,1.0,15.5718,14.7933,4.9993,5.3342,3.3945,3.4917,18.79,18.5
SKU-0412,chain,1.0,30.3553,28.8375,9.7046,10.3483,6.5493,6.7098,18.51,18.13
SKU-0412,independent,1.0,13.2055,12.5453,4.2317,4.5026,2.8982,2.9599,19.11,18.65
SKU-0413,total,1.0,45.104,42.8488,21.6217,21.8127,18.3096,17.2694,41.12,36.76
SKU-0413,hospital,1.0,16.7143,15.8786,7.9233,7.9935,6.7093,6.3238,40.37,36.05
SKU-0413,chain,1.0,18.6191,17.6881,9.1299,9.227,7.6363,7.2069,40.99,36.63
SKU-0413,independent,1.0,9.7707,9.2821,4.5922,4.6149,3.964,3.7387,42.98,38.52
SKU-0414,total,1.0,4.0863,3.882,1.9386,1.9446,1.4989,1.4115,37.3,33.3
SKU-0414,hospital,0.99,1.3079,1.2425,0.573,0.5741,0.4594,0.4265,32.72,28.59
SKU-0414,chain,0.99,1.4425,1.3703,0.8651,0.872,0.6743,0.6475,42.99,39.01
SKU-0414,independent,0.998,1.3359,1.2691,0.6119,0.6078,0.4777,0.4362,35.16,30.3
SKU-0415,total,1.0,55.0851,52.3309,20.947,20.9023,18.1757,16.761,35.1,30.77
SKU-0415,hospital,1.0,16.1247,15.3185,6.0737,6.068,5.2465,4.8361,34.18,29.93
SKU-0415,chain,1.0,20.2516,19.2391,7.6635,7.67,6.5677,6.0516,33.9,29.66
SKU-0415,independent,1.0,18.7088,17.7733,7.2325,7.1877,6.3615,5.8828,37.41,32.98
SKU-0416,total,1.0,44.498,42.2731,15.9646,15.6848,15.0185,14.0766,38.67,34.62
SKU-0416,hospital,1.0,15.052,14.2994,5.433,5.3672,5.0515,4.7331,37.68,33.68
SKU-0416,chain,1.0,16.3468,15.5295,5.8555,5.7413,5.5213,5.1733,39.01,34.93
SKU-0416,independent,1.0,13.0992,12.4442,4.7061,4.6065,4.4473,4.1745,39.68,35.62
SKU-0417,total,1.0,76.5564,72.7286,20.1186,19.4052,18.4984,17.062,30.17,26.78
SKU-0417,hospital,1.0,26.8306,25.4891,7.0638,6.8148,6.5009,5.996,30.09,26.7
SKU-0417,chain,1.0,34.2139,32.5032,9.0142,8.6948,8.2853,7.6368,30.4,26.99
SKU-0417,independent,1.0,15.5119,14.7363,4.0708,3.9268,3.7195,3.433,30.03,26.68
SKU-0418,total,1.0,44.4437,42.2216,22.5344,23.0443,17.7628,16.8335,34.97,31.13
SKU-0418,hospital,1.0,16.079,15.2751,8.1254,8.3096,6.3961,6.0702,34.67,30.91
SKU-0418,chain,1.0,14.6486,13.9161,7.2088,7.3512,5.8308,5.5214,36.37,32.44
SKU-0418,independent,1.0,13.7162,13.0304,7.2262,7.4072,5.536,5.2436,34.1,30.26
SKU-0419,total,1.0,11.8655,11.2723,4.7129,4.562,4.3761,4.1117,50.55,45.79
SKU-0419,hospital,1.0,4.947,4.6996,2.0762,1.9953,1.9559,1.8495,56.81,51.81
SKU-0419,chain,1.0,4.5691,4.3407,1.7301,1.6548,1.6227,1.5182,48.46,43.75
SKU-0419,independent,0.986,2.3494,2.2319,1.0502,1.0552,0.805,0.7526,38.0,33.9
SKU-0420,total,1.0,26.501,25.176,10.3511,10.6204,8.2698,7.7844,29.27,25.97
SKU-0420,hospital,1.0,6.5496,6.2221,2.7665,2.8641,2.0469,1.9289,26.63,23.5
SKU-0420,chain,1.0,13.67,12.9865,5.1526,5.2712,4.2054,3.9492,29.42,26.08
SKU-0420,independent,1.0,6.2815,5.9674,2.4966,2.5449,2.0343,1.9084,33.79,30.1
SKU-0421,total,1.0,21.6951,20.6103,9.4322,9.6467,7.5712,7.141,32.2,28.61
SKU-0421,hospital,1.0,8.8894,8.4449,3.8983,3.9815,3.1477,2.9858,33.01,29.54
SKU-0421,chain,1.0,6.6713,6.3377,3.2382,3.3135,2.5508,2.4292,33.59,30.09
SKU-0421,independent,1.0,6.1344,5.8277,2.3362,2.3892,1.8954,1.775,31.08,27.57
SKU-0422,total,1.0,14.4349,13.7131,5.4652,5.6308,4.355,4.1373,27.42,24.55
SKU-0422,hospital,1.0,5.0324,4.7807,1.7808,1.8153,1.4827,1.4114,29.57,26.68
SKU-0422,chain,1.0,5.0324,4.7807,1.7808,1.8153,1.4827,1.4114,29.57,26.68
SKU-0422,independent,1.0,4.3702,4.1517,2.0059,2.0891,1.3923,1.322,24.24,21.42
SKU-0423,total,1.0,24.0427,22.8406,11.0166,11.413,7.9261,7.5513,26.56,23.67
SKU-0423,hospital,1.0,9.6871,9.2028,4.6044,4.7882,3.1259,2.9757,25.46,22.64
SKU-0423,chain,1.0,8.465,8.0417,4.0163,4.184,2.6888,2.5575,24.27,21.51
SKU-0423,independent,1.0,5.8906,5.5961,2.5624,2.5957,2.1509,2.0459,36.19,32.59
SKU-0424,total,1.0,2.5329,2.4063,1.0996,1.1155,0.8177,0.7735,29.49,26.27
SKU-0424,hospital,0.988,1.1901,1.1306,0.4236,0.4247,0.3164,0.2774,22.92,18.52
SKU-0424,chain,0.988,1.1895,1.13,0.4235,0.4248,0.316,0.277,22.87,18.47
SKU-0424,independent,0.244,0.1525,0.1449,0.5158,0.5176,0.3494,0.3455,85.59,86.31
SKU-0426,total,1.0,56.0588,53.2559,20.3679,19.6039,19.2512,17.8063,45.38,40.54
SKU-0426,hospital,1.0,14.869,14.1255,5.3805,5.1779,5.0759,4.6926,45.27,40.43
SKU-0426,chain,1.0,26.2488,24.9363,9.5446,9.1887,9.0139,8.3373,45.26,40.42
SKU-0426,independent,1.0,14.9411,14.194,5.4721,5.2678,5.1615,4.7764,46.13,41.24
